Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
88	0.002702	0.000923	0.003026	0.013358	0.001702	0.006318	0.003104	0.007539	0.001435	0.001232	0.000542	0.000319	0.000246	-10404.388
90	0.002702	0.000923	0.003026	0.013358	0.001702	0.006782	0.002950	0.007539	0.001589	0.001196	0.000554	0.000319	0.000222	-10434.325
92	0.002702	0.000923	0.003964	0.013358	0.001702	0.006782	0.002604	0.005395	0.001440	0.001196	0.000579	0.000358	0.000245	-10442.013
94	0.002748	0.000939	0.004032	0.014976	0.001796	0.005491	0.002970	0.007358	0.001465	0.001198	0.000565	0.000335	0.000250	-10435.292
96	0.002748	0.000939	0.004032	0.014976	0.001796	0.005254	0.002775	0.005299	0.001512	0.001227	0.000581	0.000371	0.000242	-10450.867
98	0.002748	0.000939	0.004032	0.014562	0.001796	0.005239	0.002775	0.006306	0.001353	0.001229	0.000581	0.000371	0.000270	-10421.818
100	0.002262	0.000773	0.003318	0.011983	0.001478	0.004423	0.002028	0.004325	0.001210	0.000999	0.000500	0.000322	0.000205	-10408.147
102	0.002262	0.000773	0.003318	0.011983	0.001478	0.004348	0.002090	0.004325	0.001139	0.001007	0.000494	0.000322	0.000217	-10427.559
104	0.002262	0.000773	0.003318	0.011983	0.001478	0.004639	0.002090	0.005632	0.001139	0.000975	0.000494	0.000309	0.000217	-10435.029
106	0.002747	0.000926	0.003318	0.011983	0.001478	0.004639	0.002309	0.007460	0.001139	0.000975	0.000477	0.000286	0.000217	-10425.678
108	0.002747	0.000926	0.003318	0.011983	0.001478	0.004639	0.002043	0.009606	0.001025	0.000975	0.000502	0.000271	0.000241	-10417.293
110	0.003177	0.001070	0.003837	0.013857	0.001709	0.005199	0.002809	0.006744	0.001186	0.001145	0.000541	0.000336	0.000279	-10427.434
112	0.003177	0.001070	0.003837	0.013857	0.001709	0.005199	0.002809	0.006744	0.001186	0.001145	0.000541	0.000336	0.000279	-10422.915
114	0.003129	0.001054	0.003779	0.013647	0.001683	0.004917	0.002952	0.006779	0.001168	0.001152	0.000533	0.000329	0.000275	-10422.806
116	0.002949	0.000993	0.003562	0.012862	0.001586	0.005009	0.002143	0.006389	0.001101	0.001119	0.000560	0.000310	0.000259	-10415.688
118	0.002949	0.000993	0.003562	0.011768	0.001586	0.005003	0.002579	0.006389	0.001017	0.001120	0.000517	0.000310	0.000280	-10402.373
120	0.003580	0.001206	0.004324	0.014286	0.001926	0.006356	0.003131	0.005748	0.001361	0.001327	0.000628	0.000388	0.000309	-10420.070
122	0.003218	0.001084	0.003886	0.012841	0.001731	0.005659	0.003209	0.005167	0.001223	0.001199	0.000538	0.000349	0.000278	-10436.856
124	0.003360	0.001132	0.004058	0.013408	0.001807	0.006034	0.003023	0.004476	0.001277	0.001238	0.000583	0.000364	0.000290	-10449.643
126	0.003360	0.001132	0.004058	0.013408	0.001807	0.006173	0.003822	0.005956	0.001277	0.001222	0.000538	0.000359	0.000290	-10461.125
128	0.003672	0.001237	0.003975	0.014653	0.001975	0.006276	0.003512	0.006509	0.001405	0.001328	0.000624	0.000392	0.000315	-10426.695
130	0.003210	0.001082	0.003475	0.012811	0.001727	0.006513	0.002814	0.004031	0.001200	0.001140	0.000564	0.000368	0.000282	-10424.139
132	0.003210	0.001082	0.003475	0.012811	0.001727	0.006768	0.002496	0.003144	0.002124	0.001118	0.000590	0.000392	0.000282	-10423.995
134	0.003210	0.001082	0.003475	0.012626	0.001727	0.006280	0.002496	0.003144	0.002124	0.001159	0.000590	0.000392	0.000282	-10433.447
136	0.003897	0.001313	0.004754	0.017265	0.002096	0.007524	0.003030	0.002960	0.002826	0.001416	0.000716	0.000515	0.000312	-10435.622
138	0.003839	0.001293	0.003771	0.015957	0.002065	0.006850	0.002985	0.002579	0.002893	0.001452	0.000705	0.000533	0.000296	-10427.991
140	0.003839	0.001293	0.002998	0.015957	0.002065	0.007041	0.003048	0.002257	0.002893	0.001432	0.000702	0.000567	0.000296	-10438.519
142	0.003839	0.001293	0.002998	0.015957	0.002065	0.007331	0.003164	0.002498	0.002893	0.001403	0.000679	0.000541	0.000296	-10421.997
144	0.003839	0.001293	0.002998	0.015957	0.002065	0.007084	0.002492	0.003025	0.002893	0.001428	0.000717	0.000498	0.000296	-10434.866
146	0.003839	0.001293	0.002998	0.015957	0.002065	0.007031	0.002543	0.003058	0.002893	0.001433	0.000713	0.000496	0.000296	-10453.256
148	0.003523	0.001187	0.002751	0.014647	0.001895	0.007531	0.002179	0.002807	0.002655	0.001325	0.000668	0.000455	0.000271	-10454.587
150	0.003194	0.001076	0.002494	0.013278	0.001718	0.006976	0.001856	0.002138	0.002209	0.001188	0.000618	0.000440	0.000268	-10429.208
152	0.003194	0.001076	0.003694	0.013278	0.001718	0.007804	0.001856	0.002307	0.002497	0.001188	0.000618	0.000425	0.000237	-10396.407
154	0.003194	0.001076	0.003694	0.013278	0.001718	0.007933	0.002055	0.002670	0.002441	0.001178	0.000600	0.000400	0.000243	-10425.150
156	0.003194	0.001076	0.002667	0.013278	0.001718	0.007756	0.002055	0.002342	0.002441	0.001191	0.000600	0.000422	0.000243	-10412.285
158	0.003194	0.001076	0.002549	0.013278	0.001718	0.007389	0.002530	0.002714	0.002335	0.001221	0.000563	0.000397	0.000254	-10412.525
160	0.002846	0.000959	0.002271	0.011832	0.001531	0.006736	0.002371	0.002418	0.002105	0.001073	0.000492	0.000354	0.000223	-10420.628
162	0.002882	0.000971	0.002300	0.011982	0.001551	0.006465	0.002039	0.002449	0.002132	0.001119	0.000523	0.000359	0.000226	-10413.978
164	0.002926	0.000986	0.002334	0.012162	0.001574	0.006562	0.002334	0.002485	0.002164	0.001136	0.000512	0.000364	0.000230	-10434.710
166	0.002926	0.000986	0.002334	0.011006	0.001574	0.005508	0.002334	0.002257	0.002256	0.001125	0.000512	0.000380	0.000220	-10427.797
168	0.003206	0.001080	0.002558	0.012798	0.001724	0.005831	0.002785	0.002312	0.002472	0.001257	0.000582	0.000428	0.000241	-10445.205
170	0.002735	0.000921	0.002182	0.010520	0.001471	0.004929	0.002076	0.001972	0.002109	0.001077	0.000515	0.000365	0.000206	-10437.081
172	0.002508	0.000845	0.002001	0.009648	0.002326	0.004520	0.002163	0.001740	0.001682	0.000988	0.000459	0.000341	0.000217	-10431.667
174	0.002508	0.000845	0.002001	0.009648	0.002326	0.004301	0.001852	0.002030	0.001682	0.001014	0.000479	0.000323	0.000217	-10442.817
176	0.002669	0.000899	0.002129	0.009298	0.002476	0.005477	0.001971	0.002160	0.001612	0.001096	0.000509	0.000344	0.000256	-10419.153
178	0.002669	0.000899	0.002129	0.009298	0.002476	0.006076	0.002266	0.002160	0.001612	0.001037	0.000488	0.000344	0.000256	-10456.853
180	0.002775	0.000935	0.002214	0.009668	0.002574	0.006263	0.002665	0.001795	0.001833	0.001084	0.000495	0.000380	0.000244	-10438.669
182	0.002775	0.000935	0.001540	0.009668	0.002574	0.006263	0.002665	0.001825	0.001833	0.001084	0.000495	0.000378	0.000244	-10434.606
184	0.002775	0.000935	0.001540	0.009668	0.002574	0.007459	0.002665	0.001825	0.001833	0.001084	0.000495	0.000378	0.000244	-10454.686
186	0.002891	0.001003	0.001653	0.010373	0.002762	0.007694	0.002859	0.001958	0.001967	0.001189	0.000531	0.000406	0.000262	-10446.225
188	0.002891	0.001003	0.001653	0.010373	0.002117	0.005826	0.002705	0.001772	0.002008	0.001212	0.000539	0.000421	0.000256	-10445.271
190	0.002891	0.001003	0.001653	0.010373	0.002117	0.006014	0.002705	0.001710	0.002219	0.001191	0.000539	0.000428	0.000232	-10428.448
192	0.003007	0.001043	0.001719	0.010788	0.002201	0.006484	0.002492	0.001840	0.002308	0.001215	0.000575	0.000439	0.000241	-10428.016
194	0.002972	0.001031	0.001699	0.010661	0.002175	0.006407	0.002310	0.002639	0.002341	0.001200	0.000568	0.000371	0.000232	-10429.769
196	0.002972	0.001031	0.001699	0.012116	0.002175	0.006666	0.002601	0.003545	0.002341	0.001176	0.000548	0.000384	0.000232	-10409.051
198	0.002972	0.001031	0.001552	0.011400	0.002175	0.006319	0.002744	0.003545	0.002298	0.001210	0.000540	0.000384	0.000236	-10403.754
200	0.002972	0.001031	0.001552	0.011046	0.002175	0.004976	0.002744	0.003029	0.002228	0.001265	0.000540	0.000409	0.000244	-10411.426
202	0.002972	0.001031	0.001552	0.011046	0.002175	0.004863	0.003215	0.003029	0.002228	0.001251	0.000520	0.000409	0.000244	-10406.136
204	0.002972	0.001031	0.001552	0.011046	0.002175	0.005191	0.002927	0.003463	0.002385	0.001205	0.000533	0.000389	0.000228	-10407.430
206	0.002972	0.001031	0.001552	0.011046	0.002175	0.005055	0.002511	0.003463	0.002460	0.001223	0.000557	0.000389	0.000221	-10411.588
208	0.002603	0.000903	0.001360	0.010841	0.001906	0.004429	0.002200	0.003976	0.002284	0.001071	0.000488	0.000337	0.000183	-10435.750
210	0.002754	0.000955	0.001438	0.011469	0.002016	0.004952	0.001982	0.003995	0.002116	0.001100	0.000545	0.000365	0.000221	-10394.895
212	0.002627	0.000911	0.001372	0.011006	0.001923	0.004990	0.001617	0.004000	0.002250	0.001021	0.000549	0.000342	0.000189	-10413.018
214	0.002627	0.000911	0.001372	0.011006	0.001923	0.005308	0.001467	0.006478	0.002250	0.000993	0.000573	0.000283	0.000189	-10416.496
216	0.002281	0.000791	0.001191	0.010758	0.001670	0.004607	0.001166	0.005579	0.001954	0.000856	0.000521	0.000247	0.000164	-10421.075
218	0.002738	0.000923	0.001390	0.012554	0.001949	0.005975	0.001260	0.006942	0.002124	0.000960	0.000633	0.000284	0.000205	-10400.296
220	0.002738	0.000923	0.001390	0.012554	0.001949	0.004921	0.001394	0.006942	0.002207	0.000940	0.000599	0.000284	0.000198	-10397.260
222	0.002493	0.000769	0.001266	0.011430	0.001774	0.004537	0.001216	0.006320	0.001277	0.000852	0.000558	0.000259	0.000180	-10403.041
224	0.002159	0.000666	0.001096	0.009896	0.001536	0.003280	0.001053	0.006286	0.001142	0.000788	0.000483	0.000224	0.000151	-10442.916
226	0.002350	0.000725	0.001193	0.010775	0.001673	0.003942	0.001025	0.007728	0.001243	0.000827	0.000560	0.000235	0.000164	-10446.593
228	0.002350	0.000725	0.001193	0.010775	0.001673	0.004249	0.000891	0.007728	0.001243	0.000807	0.000600	0.000235	0.000164	-10429.543
230	0.002362	0.000728	0.001199	0.010830	0.001681	0.004751	0.000968	0.010060	0.001249	0.000811	0.000576	0.000224	0.000165	-10420.927
232	0.002362	0.000728	0.001199	0.010830	0.001681	0.004897	0.001016	0.009259	0.001154	0.000811	0.000559	0.000224	0.000179	-10423.470
234	0.002362	0.000728	0.001199	0.010830	0.001681	0.004897	0.001119	0.006941	0.001154	0.000811	0.000528	0.000239	0.000179	-10427.955
236	0.002362	0.000728	0.001199	0.009924	0.001681	0.004633	0.001188	0.007877	0.001154	0.000828	0.000507	0.000232	0.000179	-10427.908
238	0.002082	0.000642	0.001057	0.008747	0.001482	0.003788	0.000989	0.006942	0.001017	0.000751	0.000461	0.000204	0.000158	-10432.630
240	0.002469	0.000761	0.001253	0.009785	0.001757	0.003951	0.001292	0.008232	0.001206	0.000861	0.000518	0.000242	0.000187	-10414.729
242	0.002486	0.000766	0.001262	0.009853	0.001769	0.003970	0.001364	0.007441	0.001214	0.000869	0.000509	0.000244	0.000188	-10424.300
244	0.002486	0.000766	0.001262	0.009853	0.001769	0.004683	0.001193	0.007441	0.001214	0.000815	0.000547	0.000244	0.000188	-10441.740
246	0.002560	0.000789	0.001300	0.010683	0.001822	0.003105	0.001229	0.006491	0.001368	0.000840	0.000563	0.000251	0.000177	-10444.147
248	0.002791	0.000860	0.001417	0.011643	0.001986	0.003320	0.001339	0.008860	0.001491	0.000921	0.000614	0.000257	0.000193	-10424.524
250	0.002499	0.000771	0.001269	0.010428	0.001779	0.002852	0.001156	0.008754	0.001335	0.000837	0.000562	0.000231	0.000173	-10421.502
252	0.002499	0.000771	0.001269	0.010428	0.001779	0.003009	0.001156	0.008754	0.001264	0.000822	0.000562	0.000231	0.000183	-10460.827
254	0.002474	0.000763	0.001256	0.010322	0.001653	0.002920	0.001208	0.008133	0.001252	0.000820	0.000539	0.000228	0.000181	-10434.615
256	0.002474	0.000763	0.001256	0.009237	0.001653	0.003686	0.001208	0.010662	0.001252	0.000820	0.000539	0.000217	0.000181	-10436.047
258	0.002859	0.000882	0.001452	0.012330	0.001911	0.004532	0.001269	0.008141	0.001446	0.000929	0.000658	0.000272	0.000209	-10424.546
260	0.002523	0.000778	0.001281	0.010882	0.001686	0.003692	0.001122	0.007185	0.001428	0.000838	0.000580	0.000240	0.000165	-10423.959
262	0.002523	0.000778	0.001281	0.011834	0.001686	0.003583	0.001060	0.007185	0.001377	0.000847	0.000600	0.000240	0.000171	-10422.259
264	0.002760	0.000851	0.001401	0.012945	0.001845	0.003374	0.001211	0.008005	0.001506	0.000926	0.000639	0.000261	0.000187	-10416.128
266	0.002408	0.000743	0.001223	0.010670	0.001609	0.002849	0.000956	0.007736	0.001314	0.000817	0.000593	0.000228	0.000163	-10428.805
268	0.002879	0.000888	0.001462	0.011459	0.001924	0.003372	0.001211	0.007421	0.001571	0.000982	0.000684	0.000292	0.000195	-10386.106
270	0.002879	0.000888	0.002404	0.011459	0.001924	0.003277	0.001326	0.007421	0.001571	0.000991	0.000650	0.000292	0.000195	-10403.448
272	0.002766	0.000853	0.002309	0.011007	0.001848	0.004107	0.001295	0.007128	0.001714	0.000927	0.000619	0.000280	0.000165	-10417.153
274	0.002766	0.000853	0.002309	0.011007	0.001848	0.003483	0.001220	0.007246	0.001415	0.000982	0.000640	0.000279	0.000200	-10402.620
276	0.003114	0.000916	0.002482	0.011829	0.001986	0.004220	0.001717	0.005950	0.001520	0.001008	0.000596	0.000325	0.000215	-10410.686
278	0.003114	0.000916	0.002482	0.011829	0.001986	0.004220	0.001579	0.007112	0.001490	0.001008	0.000619	0.000307	0.000219	-10421.465
280	0.002723	0.000801	0.002170	0.010343	0.001737	0.003711	0.001251	0.004488	0.001303	0.000879	0.000570	0.000298	0.000192	-10420.823
282	0.002723	0.000801	0.002170	0.011201	0.001737	0.003719	0.001327	0.004488	0.001303	0.000877	0.000554	0.000298	0.000192	-10419.333
284	0.003093	0.000910	0.002465	0.012722	0.001973	0.003775	0.001366	0.005837	0.001480	0.000955	0.000659	0.000324	0.000218	-10431.122
286	0.002905	0.000855	0.002315	0.011949	0.001853	0.003574	0.001304	0.004763	0.001390	0.000895	0.000614	0.000319	0.000204	-10414.739
288	0.002707	0.000797	0.002157	0.011767	0.001726	0.003173	0.001375	0.003442	0.001331	0.000847	0.000540	0.000304	0.000185	-10406.563
290	0.002576	0.000758	0.002053	0.011197	0.001643	0.003296	0.001407	0.003275	0.001267	0.000782	0.000498	0.000290	0.000176	-10418.489
292	0.002576	0.000758	0.002053	0.011861	0.001643	0.003042	0.001262	0.003752	0.001267	0.000782	0.000523	0.000275	0.000176	-10405.155
294	0.002576	0.000758	0.002053	0.010692	0.001643	0.003088	0.001323	0.003752	0.001267	0.000778	0.000511	0.000275	0.000176	-10405.316
296	0.002931	0.000863	0.002336	0.012168	0.001870	0.003355	0.001335	0.004539	0.001441	0.000901	0.000616	0.000313	0.000201	-10440.959
298	0.002330	0.000686	0.001857	0.008851	0.001486	0.002507	0.001196	0.003608	0.001146	0.000731	0.000462	0.000249	0.000160	-10436.226
300	0.002735	0.000805	0.002179	0.010389	0.001744	0.002943	0.001335	0.004235	0.001345	0.000858	0.000556	0.000292	0.000187	-10448.811
302	0.002509	0.000738	0.002703	0.010650	0.001600	0.002734	0.001216	0.002824	0.001234	0.000783	0.000509	0.000304	0.000172	-10438.371
304	0.002366	0.000558	0.001630	0.010044	0.001509	0.002578	0.000951	0.003379	0.001163	0.000739	0.000522	0.000260	0.000162	-10447.270
306	0.002845	0.000671	0.002794	0.012080	0.001815	0.003043	0.001247	0.003481	0.001399	0.000894	0.000602	0.000333	0.000195	-10426.491
308	0.002845	0.000671	0.002794	0.012080	0.001815	0.003043	0.001316	0.003364	0.001399	0.000894	0.000588	0.000333	0.000195	-10430.705
310	0.003203	0.000756	0.003145	0.012867	0.002043	0.003491	0.001554	0.002751	0.001575	0.000997	0.000648	0.000388	0.000219	-10429.038
312	0.002971	0.000701	0.002918	0.011354	0.001895	0.003145	0.001344	0.003219	0.001461	0.000935	0.000618	0.000328	0.000203	-10424.234
314	0.003299	0.000778	0.003240	0.012610	0.002104	0.004332	0.001463	0.003575	0.001441	0.001050	0.000694	0.000364	0.000254	-10417.350
316	0.003299	0.000778	0.003473	0.012610	0.002104	0.003993	0.001736	0.003871	0.001441	0.001080	0.000641	0.000355	0.000254	-10438.912
318	0.003299	0.000778	0.003139	0.012610	0.002104	0.004053	0.001903	0.003130	0.001368	0.001074	0.000616	0.000379	0.000268	-10440.401
320	0.002878	0.000679	0.002737	0.010998	0.001835	0.003535	0.001609	0.002730	0.001278	0.000936	0.000544	0.000331	0.000218	-10445.997
322	0.002878	0.000648	0.002737	0.012052	0.001835	0.003537	0.001307	0.002730	0.001278	0.000934	0.000593	0.000331	0.000218	-10421.930
324	0.002878	0.000648	0.002737	0.012052	0.001835	0.004123	0.001604	0.002730	0.001224	0.000968	0.000544	0.000331	0.000228	-10442.840
326	0.003347	0.000754	0.003184	0.014018	0.002135	0.004909	0.001866	0.003970	0.001424	0.001115	0.000633	0.000361	0.000265	-10434.003
328	0.003110	0.000701	0.002959	0.013868	0.001984	0.005290	0.001645	0.003168	0.001433	0.001056	0.000604	0.000355	0.000227	-10422.315
330	0.003231	0.000728	0.003074	0.014405	0.002061	0.006126	0.001708	0.003291	0.001488	0.001048	0.000627	0.000369	0.000236	-10422.932
332	0.002961	0.000667	0.002817	0.013200	0.001888	0.006133	0.001515	0.003234	0.001267	0.000987	0.000583	0.000330	0.000233	-10413.540
334	0.002835	0.000639	0.002697	0.012638	0.001808	0.004584	0.001451	0.003096	0.001196	0.000953	0.000558	0.000316	0.000226	-10409.306
336	0.002835	0.000639	0.002784	0.012638	0.001808	0.005414	0.001451	0.003396	0.001289	0.000960	0.000558	0.000306	0.000210	-10394.903
338	0.002839	0.000623	0.003421	0.012218	0.001811	0.005238	0.001727	0.003780	0.001349	0.000976	0.000519	0.000297	0.000201	-10436.360
340	0.002839	0.000623	0.003421	0.012218	0.001811	0.004657	0.001988	0.003086	0.001349	0.001033	0.000490	0.000319	0.000201	-10439.905
342	0.002991	0.000656	0.003605	0.012876	0.001908	0.005486	0.002543	0.003940	0.001421	0.001089	0.000485	0.000314	0.000212	-10416.437
344	0.003063	0.000672	0.002892	0.013184	0.001954	0.005875	0.002328	0.004034	0.001308	0.001088	0.000517	0.000322	0.000242	-10442.902
346	0.003063	0.000672	0.002892	0.013184	0.001954	0.005875	0.002079	0.004034	0.001308	0.001088	0.000540	0.000322	0.000242	-10433.981
348	0.003063	0.000672	0.002049	0.013184	0.001954	0.005847	0.002395	0.003668	0.001308	0.001092	0.000511	0.000330	0.000242	-10423.461
350	0.003645	0.000735	0.002243	0.014429	0.002138	0.006556	0.002866	0.004010	0.001495	0.001180	0.000543	0.000342	0.000253	-10428.480
352	0.003211	0.000648	0.001976	0.012712	0.001884	0.005140	0.002865	0.004026	0.001317	0.001110	0.000457	0.000291	0.000223	-10423.871
354	0.003211	0.000648	0.001976	0.012712	0.002943	0.004985	0.002880	0.002165	0.001317	0.001131	0.000456	0.000314	0.000223	-10435.652
356	0.003253	0.000656	0.002002	0.013351	0.002982	0.004918	0.002607	0.003164	0.001338	0.001163	0.000480	0.000290	0.000225	-10442.373
358	0.003253	0.000656	0.002002	0.011577	0.002982	0.005043	0.002507	0.003164	0.001338	0.001146	0.000487	0.000290	0.000225	-10437.157
360	0.003004	0.000606	0.001849	0.011520	0.002754	0.004637	0.002286	0.002938	0.001235	0.001061	0.000452	0.000267	0.000208	-10438.939
362	0.003463	0.000699	0.002131	0.013278	0.003174	0.005345	0.002635	0.002658	0.001424	0.001223	0.000521	0.000327	0.000240	-10429.681
364	0.003463	0.000699	0.002131	0.013995	0.002255	0.005397	0.002635	0.003471	0.001424	0.001216	0.000521	0.000306	0.000240	-10445.896
366	0.003356	0.000677	0.002065	0.013565	0.002186	0.005446	0.002458	0.003364	0.001380	0.001152	0.000513	0.000297	0.000233	-10413.588
368	0.003356	0.000677	0.002065	0.013565	0.002393	0.005384	0.002458	0.003364	0.001294	0.001160	0.000513	0.000297	0.000248	-10400.606
370	0.003729	0.000752	0.002295	0.014449	0.002658	0.006125	0.002650	0.003737	0.001369	0.001271	0.000577	0.000330	0.000289	-10416.464
372	0.003381	0.000682	0.002081	0.013103	0.002411	0.005554	0.002160	0.003389	0.001241	0.001153	0.000549	0.000299	0.000262	-10429.461
374	0.003381	0.000682	0.002081	0.013103	0.002411	0.004630	0.002277	0.003389	0.001241	0.001166	0.000536	0.000299	0.000262	-10425.105
